id,condition,trial,gamblep,gamblex,value,gambleid,gambletype,samplesize,confidence,samplesizecat
s05,description,10,0.833,2.4,1.9,5,p-bet,,4,--
s05,description,11,0.857,4.7,3.7,6,p-bet,,4,--
s05,description,12,0.857,4.7,3,6,p-bet,,4,--
s05,description,13,0.143,28,3.1,3,$-bet,,4,--
s05,description,14,0.167,12,2,2,$-bet,,4,--
s05,description,15,0.8,4,3,4,p-bet,,4,--
s05,description,16,0.2,16,2,1,$-bet,,4,--
s05,description,17,0.8,4,3.2,4,p-bet,,3,--
s05,description,18,0.2,16,2,1,$-bet,,4,--
s06,experience,2,0.8,4,3.8,4,p-bet,15,3,m
s06,experience,3,0.2,16,8,1,$-bet,15,3,m
s06,experience,5,0.2,16,6,1,$-bet,30,4,l
s06,experience,6,0.8,4,3.8,4,p-bet,30,4,l
s06,experience,7,0.1428571,28,7,3,$-bet,14,3,s
s06,experience,8,0.8333333,2.4,2.2,5,p-bet,18,5,m
s06,experience,9,0.8,4,3.6,4,p-bet,30,5,l
s06,experience,12,0.2,16,8,1,$-bet,10,4,s
s06,experience,13,0.16666667,12,4,2,$-bet,6,4,xs
s06,experience,14,0.8,4,3.8,4,p-bet,10,5,s
s06,experience,15,0.1428571,28,6,3,$-bet,7,4,xs
s06,experience,16,0.2,16,7,1,$-bet,30,4,l
s06,experience,17,0.8333333,2.4,2.2,5,p-bet,12,5,s
s06,experience,18,0.16666667,12,5,2,$-bet,36,5,l
s06,experience,19,0.8571429,4.7,4.4,6,p-bet,21,5,m
s06,experience,20,0.8333333,2.4,2.2,5,p-bet,12,5,s
s06,experience,21,0.1428571,28,6,3,$-bet,14,4,s
s06,experience,22,0.8571429,4.7,4.4,6,p-bet,7,5,xs
s06,experience,23,0.1428571,28,6,3,$-bet,14,4,s
s06,experience,24,0.16666667,12,5,2,$-bet,12,4,s
s06,experience,25,0.2,16,5.5,1,$-bet,10,4,s
s06,experience,26,0.1428571,28,6,3,$-bet,42,4,l
s06,experience,29,0.8333333,2.4,2.3,5,p-bet,6,5,xs
s06,experience,30,0.1428571,28,6,3,$-bet,21,3,m
s06,experience,31,0.8571429,4.7,4.5,6,p-bet,14,4,s
s06,experience,32,0.8333333,2.4,2.2,5,p-bet,6,4,xs
s06,experience,34,0.16666667,12,5.5,2,$-bet,18,4,m
s06,experience,35,0.8,4,3.6,4,p-bet,5,4,xs
s06,experience,36,0.8,4,3.7,4,p-bet,10,4,s
s06,experience,39,0.1428571,28,8,3,$-bet,7,4,xs
s06,experience,40,0.16666667,12,5.5,2,$-bet,18,4,m
s06,experience,41,0.8571429,4.7,4.5,6,p-bet,42,4,l
s06,experience,42,0.8571429,4.7,4.4,6,p-bet,21,4,m
s06,experience,44,0.8,4,3.6,4,p-bet,5,4,xs
s06,experience,45,0.1428571,28,8,3,$-bet,42,4,l
s06,experience,46,0.8,4,3.7,4,p-bet,15,4,m
s06,experience,47,0.8333333,2.4,2.2,5,p-bet,36,5,l
s06,experience,48,0.1428571,28,8,3,$-bet,21,4,m
s06,experience,49,0.8333333,2.4,2.2,5,p-bet,36,4,l
s06,experience,50,0.16666667,12,5,2,$-bet,6,4,xs
s06,experience,52,0.16666667,12,5,2,$-bet,6,4,xs
s06,experience,53,0.2,16,5.5,1,$-bet,15,4,m
s06,experience,54,0.16666667,12,5.5,2,$-bet,18,5,m
s06,experience,55,0.8333333,2.4,2.2,5,p-bet,36,4,l
s06,experience,56,0.8571429,4.7,4.5,6,p-bet,42,5,l
s06,experience,57,0.8571429,4.7,4.4,6,p-bet,7,4,xs
s06,experience,58,0.8,4,3.2,4,p-bet,30,4,l
s06,experience,59,0.1428571,28,7,3,$-bet,7,4,xs
s06,experience,61,0.16666667,12,4.4,2,$-bet,12,4,s
s06,experience,64,0.1428571,28,8.8,3,$-bet,21,4,m
s06,experience,66,0.2,16,5.5,1,$-bet,5,5,xs
s06,experience,67,0.8571429,4.7,4.5,6,p-bet,7,4,xs
s06,experience,68,0.8333333,2.4,2.1,5,p-bet,18,4,m
s06,experience,69,0.2,16,5,1,$-bet,15,4,m
s06,experience,70,0.8571429,4.7,4.4,6,p-bet,42,4,l
s06,experience,71,0.2,16,5.5,1,$-bet,10,4,s
s06,experience,72,0.2,16,5,1,$-bet,5,4,xs
s06,experience,73,0.16666667,12,5.5,2,$-bet,36,5,l
s06,experience,75,0.1428571,28,7,3,$-bet,42,4,l
s06,experience,76,0.8,4,0.3,4,p-bet,15,4,m
s06,experience,77,0.8571429,4.7,4.3,6,p-bet,21,4,m
s06,experience,78,0.8333333,2.4,2.2,5,p-bet,6,4,xs
s06,experience,79,0.16666667,12,4.4,2,$-bet,12,4,s
s06,experience,80,0.16666667,12,4,2,$-bet,36,5,l
s06,experience,81,0.2,16,5.5,1,$-bet,5,4,xs
s06,experience,82,0.8333333,2.4,2.2,5,p-bet,12,4,s
s06,experience,83,0.8333333,2.4,2.2,5,p-bet,18,4,m
s06,experience,85,0.8571429,4.7,4.3,6,p-bet,14,4,s
s06,experience,86,0.8,4,3.4,4,p-bet,10,4,s
s06,experience,87,0.8571429,4.7,3.7,6,p-bet,14,4,s
s06,experience,88,0.2,16,6,1,$-bet,30,5,l
s06,experience,89,0.8,4,3.5,4,p-bet,5,4,xs
s06,description,1,0.143,28,6,3,$-bet,,5,--
s06,description,2,0.8,4,3.5,4,p-bet,,5,--
s06,description,3,0.857,4.7,4.4,6,p-bet,,5,--
s06,description,4,0.8,4,3.4,4,p-bet,,4,--
s06,description,5,0.167,12,4,2,$-bet,,5,--
s06,description,6,0.167,12,4.4,2,$-bet,,5,--
s06,description,7,0.833,2.4,2.2,5,p-bet,,5,--
s06,description,8,0.8,4,3.6,4,p-bet,,5,--
s06,description,9,0.857,4.7,4.3,6,p-bet,,4,--
s06,description,10,0.2,16,5,1,$-bet,,5,--
s06,description,11,0.857,4.7,4.2,6,p-bet,,4,--
s06,description,12,0.2,16,6.6,1,$-bet,,4,--
s06,description,13,0.833,2.4,2.2,5,p-bet,,4,--
s06,description,14,0.833,2.4,2.2,5,p-bet,,4,--
s06,description,15,0.143,28,6,3,$-bet,,4,--
s06,description,16,0.143,28,5.5,3,$-bet,,4,--
s06,description,17,0.167,12,4.4,2,$-bet,,5,--
s06,description,18,0.2,16,5.5,1,$-bet,,4,--
s07,experience,2,0.8333333,2.4,1,5,p-bet,12,4,s
s07,experience,3,0.1428571,28,10,3,$-bet,14,3,s
s07,experience,4,0.8333333,2.4,0.5,5,p-bet,6,5,xs
s07,experience,5,0.2,16,4,1,$-bet,15,3,m
s07,experience,6,0.16666667,12,6,2,$-bet,12,3,s
s07,experience,7,0.8571429,4.7,1,6,p-bet,7,4,xs
s07,experience,8,0.16666667,12,7.5,2,$-bet,6,4,xs
s07,experience,9,0.8,4,0.5,4,p-bet,10,4,s
s07,experience,10,0.1428571,28,20,3,$-bet,14,2,s
s07,experience,11,0.8,4,0.5,4,p-bet,15,5,m
s07,experience,12,0.1428571,28,15,3,$-bet,42,2,l
s07,experience,14,0.16666667,12,5,2,$-bet,18,3,m
s07,experience,15,0.2,16,8,1,$-bet,10,2,s
s07,experience,17,0.2,16,9,1,$-bet,10,2,s
s07,experience,18,0.8,4,0.5,4,p-bet,30,5,l
s07,experience,19,0.16666667,12,6,2,$-bet,18,3,m
s07,experience,21,0.16666667,12,8,2,$-bet,36,4,l
s07,experience,22,0.1428571,28,20,3,$-bet,21,3,m
s07,experience,23,0.8333333,2.4,0.4,5,p-bet,12,4,s
s07,experience,24,0.8333333,2.4,0.4,5,p-bet,6,4,xs
s07,experience,25,0.8,4,1,4,p-bet,5,4,xs
s07,experience,27,0.8571429,4.7,0.7,6,p-bet,14,4,s
s07,experience,28,0.8333333,2.4,0.4,5,p-bet,18,4,m
s07,experience,29,0.2,16,8,1,$-bet,15,3,m
s07,experience,30,0.8333333,2.4,0.4,5,p-bet,36,5,l
s07,experience,33,0.8333333,2.4,0.3,5,p-bet,18,3,m
s07,experience,34,0.2,16,10,1,$-bet,5,3,xs
s07,experience,35,0.16666667,12,6,2,$-bet,36,4,l
s07,experience,36,0.8571429,4.7,0.7,6,p-bet,21,4,m
s07,experience,37,0.8571429,4.7,0.7,6,p-bet,21,4,m
s07,experience,38,0.8571429,4.7,0.7,6,p-bet,7,4,xs
s07,experience,40,0.8571429,4.7,0.7,6,p-bet,14,4,s
s07,experience,41,0.2,16,10,1,$-bet,30,4,l
s07,experience,43,0.8333333,2.4,0.4,5,p-bet,12,4,s
s07,experience,44,0.8571429,4.7,0.4,6,p-bet,21,4,m
s07,experience,45,0.16666667,12,8,2,$-bet,12,4,s
s07,experience,46,0.2,16,8,1,$-bet,15,4,m
s07,experience,47,0.8333333,2.4,0.4,5,p-bet,18,5,m
s07,experience,48,0.8,4,0.6,4,p-bet,15,5,m
s07,experience,50,0.2,16,10,1,$-bet,5,5,xs
s07,experience,51,0.1428571,28,20,3,$-bet,7,5,xs
s07,experience,52,0.8571429,4.7,0.7,6,p-bet,42,4,l
s07,experience,54,0.2,16,12,1,$-bet,30,5,l
s07,experience,55,0.1428571,28,23,3,$-bet,7,4,xs
s07,experience,57,0.8333333,2.4,0.4,5,p-bet,36,3,l
s07,experience,58,0.16666667,12,4,2,$-bet,18,3,m
s07,experience,59,0.16666667,12,8,2,$-bet,6,5,xs
s07,experience,60,0.8571429,4.7,0.4,6,p-bet,42,4,l
s07,experience,61,0.8,4,1,4,p-bet,30,5,l
s07,experience,62,0.16666667,12,8,2,$-bet,36,5,l
s07,experience,63,0.1428571,28,20,3,$-bet,42,5,l
s07,experience,64,0.8,4,1,4,p-bet,10,5,s
s07,experience,66,0.2,16,8,1,$-bet,5,5,xs
s07,experience,67,0.16666667,12,8,2,$-bet,12,5,s
s07,experience,70,0.1428571,28,20,3,$-bet,21,5,m
s07,experience,71,0.1428571,28,20,3,$-bet,7,5,xs
s07,experience,73,0.1428571,28,20,3,$-bet,21,5,m
s07,experience,75,0.8,4,1,4,p-bet,30,5,l
s07,experience,76,0.8333333,2.4,1.4,5,p-bet,36,3,l
s07,experience,77,0.16666667,12,8,2,$-bet,6,5,xs
s07,experience,78,0.8571429,4.7,0.7,6,p-bet,14,5,s
s07,experience,80,0.8,4,1,4,p-bet,10,5,s
s07,experience,81,0.2,16,10,1,$-bet,10,5,s
s07,experience,82,0.8,4,2,4,p-bet,15,1,m
s07,experience,83,0.8,4,1,4,p-bet,5,5,xs
s07,experience,84,0.8571429,4.7,0.7,6,p-bet,7,5,xs
s07,experience,85,0.8571429,4.7,1,6,p-bet,42,5,l
s07,experience,86,0.8333333,2.4,0.7,5,p-bet,6,5,xs
s07,experience,87,0.1428571,28,24,3,$-bet,14,5,s
s07,experience,88,0.1428571,28,24,3,$-bet,42,4,l
s07,experience,89,0.8,4,1,4,p-bet,5,5,xs
s07,experience,90,0.2,16,10,1,$-bet,30,4,l
s07,description,1,0.2,16,13,1,$-bet,,5,--
s07,description,2,0.857,4.7,1.2,6,p-bet,,4,--
s07,description,3,0.8,4,1,4,p-bet,,4,--
s07,description,4,0.167,12,10,2,$-bet,,5,--
s07,description,5,0.8,4,1,4,p-bet,,4,--
s07,description,6,0.8,4,1,4,p-bet,,4,--
s07,description,7,0.857,4.7,1.2,6,p-bet,,4,--
s07,description,8,0.2,16,14,1,$-bet,,5,--
s07,description,9,0.833,2.4,0.8,5,p-bet,,4,--
s07,description,10,0.143,28,24,3,$-bet,,5,--
s07,description,11,0.143,28,24,3,$-bet,,5,--
s07,description,12,0.143,28,25,3,$-bet,,5,--
s07,description,13,0.2,16,14,1,$-bet,,5,--
s07,description,14,0.167,12,4,2,$-bet,,5,--
s07,description,15,0.833,2.4,0.4,5,p-bet,,4,--
s07,description,16,0.857,4.7,0.7,6,p-bet,,3,--
s07,description,17,0.833,2.4,0.8,5,p-bet,,3,--
s07,description,18,0.167,12,8,2,$-bet,,5,--
s08,experience,1,0.2,16,8,1,$-bet,15,2,m
s08,experience,2,0.16666667,12,8.5,2,$-bet,18,3,m
s08,experience,3,0.1428571,28,20,3,$-bet,42,4,l
s08,experience,4,0.2,16,8,1,$-bet,10,3,s
s08,experience,5,0.8,4,3.9,4,p-bet,30,4,l
s08,experience,6,0.16666667,12,10,2,$-bet,36,4,l
s08,experience,7,0.8571429,4.7,4.6,6,p-bet,14,5,s
s08,experience,9,0.8,4,3.5,4,p-bet,30,3,l
s08,experience,10,0.1428571,28,18,3,$-bet,14,5,s
s08,experience,13,0.8,4,3.5,4,p-bet,30,3,l
s08,experience,14,0.8571429,4.7,4.5,6,p-bet,14,3,s
s08,experience,15,0.8333333,2.4,2.4,5,p-bet,18,4,m
s08,experience,16,0.1428571,28,10,3,$-bet,7,4,xs
s08,experience,17,0.1428571,28,10,3,$-bet,21,5,m
s08,experience,20,0.8571429,4.7,4.7,6,p-bet,42,4,l
s08,experience,21,0.8,4,3.5,4,p-bet,5,2,xs
s08,experience,22,0.8333333,2.4,2.4,5,p-bet,36,4,l
s08,experience,23,0.1428571,28,10,3,$-bet,42,4,l
s08,experience,24,0.16666667,12,8,2,$-bet,36,5,l
s08,experience,25,0.8333333,2.4,2.2,5,p-bet,18,2,m
s08,experience,26,0.16666667,12,8,2,$-bet,12,4,s
s08,experience,27,0.16666667,12,7,2,$-bet,18,4,m
s08,experience,28,0.16666667,12,6,2,$-bet,6,4,xs
s08,experience,29,0.8571429,4.7,4.7,6,p-bet,21,4,m
s08,experience,30,0.2,16,7,1,$-bet,15,4,m
s08,experience,31,0.16666667,12,6,2,$-bet,18,2,m
s08,experience,33,0.8,4,4,4,p-bet,10,3,s
s08,experience,34,0.16666667,12,8,2,$-bet,6,3,xs
s08,experience,35,0.16666667,12,6,2,$-bet,12,2,s
s08,experience,38,0.1428571,28,10,3,$-bet,7,2,xs
s08,experience,39,0.8333333,2.4,2.4,5,p-bet,36,4,l
s08,experience,40,0.8,4,4,4,p-bet,15,4,m
s08,experience,41,0.8571429,4.7,4.7,6,p-bet,42,3,l
s08,experience,42,0.8,4,4,4,p-bet,10,2,s
s08,experience,43,0.1428571,28,10,3,$-bet,14,2,s
s08,experience,44,0.8333333,2.4,2.4,5,p-bet,36,2,l
s08,experience,45,0.2,16,6,1,$-bet,5,2,xs
s08,experience,48,0.2,16,7,1,$-bet,10,3,s
s08,experience,49,0.8333333,2.4,2.4,5,p-bet,12,4,s
s08,experience,50,0.8,4,4,4,p-bet,5,3,xs
s08,experience,51,0.2,16,7,1,$-bet,30,4,l
s08,experience,52,0.2,16,10,1,$-bet,30,2,l
s08,experience,55,0.2,16,6,1,$-bet,10,3,s
s08,experience,58,0.8333333,2.4,2.4,5,p-bet,12,4,s
s08,experience,59,0.2,16,5,1,$-bet,5,2,xs
s08,experience,61,0.1428571,28,8,3,$-bet,7,4,xs
s08,experience,62,0.8333333,2.4,2.4,5,p-bet,6,4,xs
s08,experience,63,0.2,16,6,1,$-bet,15,4,m
s08,experience,64,0.8571429,4.7,4.7,6,p-bet,21,4,m
s08,experience,66,0.1428571,28,8,3,$-bet,21,2,m
s08,experience,67,0.8,4,3,4,p-bet,10,3,s
s08,experience,68,0.8571429,4.7,4.7,6,p-bet,14,4,s
s08,experience,69,0.1428571,28,10,3,$-bet,14,3,s
s08,experience,70,0.2,16,9,1,$-bet,30,3,l
s08,experience,71,0.16666667,12,5,2,$-bet,6,3,xs
s08,experience,72,0.8333333,2.4,2.4,5,p-bet,12,4,s
s08,experience,73,0.8571429,4.7,4.7,6,p-bet,42,4,l
s08,experience,74,0.8,4,4,4,p-bet,5,4,xs
s08,experience,76,0.8571429,4.7,4.5,6,p-bet,7,2,xs
s08,experience,77,0.8571429,4.7,4.7,6,p-bet,7,3,xs
s08,experience,78,0.16666667,12,5,2,$-bet,12,4,s
s08,experience,79,0.16666667,12,5,2,$-bet,36,3,l
s08,experience,80,0.8571429,4.7,4.7,6,p-bet,7,4,xs
s08,experience,81,0.8571429,4.7,4.7,6,p-bet,21,4,m
s08,experience,82,0.8333333,2.4,2.4,5,p-bet,6,4,xs
s08,experience,83,0.1428571,28,8,3,$-bet,21,3,m
s08,experience,84,0.2,16,5,1,$-bet,5,2,xs
s08,experience,85,0.8333333,2.4,2.4,5,p-bet,6,4,xs
s08,experience,86,0.8333333,2.4,2.4,5,p-bet,18,4,m
s08,experience,87,0.8,4,4,4,p-bet,15,4,m
s08,experience,88,0.8,4,4,4,p-bet,15,4,m
s08,experience,90,0.1428571,28,5,3,$-bet,42,5,l
s08,description,1,0.2,16,5,1,$-bet,,4,--
s08,description,2,0.857,4.7,4.7,6,p-bet,,4,--
s08,description,3,0.143,28,8,3,$-bet,,3,--
s08,description,4,0.8,4,4,4,p-bet,,4,--
s08,description,5,0.167,12,5,2,$-bet,,4,--
s08,description,6,0.143,28,8,3,$-bet,,2,--
s08,description,7,0.8,4,4,4,p-bet,,4,--
s08,description,8,0.833,2.4,2.4,5,p-bet,,5,--
s08,description,9,0.167,12,5,2,$-bet,,2,--
s08,description,10,0.2,16,7,1,$-bet,,2,--
s08,description,11,0.857,4.7,4.7,6,p-bet,,4,--
s08,description,12,0.167,12,5,2,$-bet,,3,--
s08,description,13,0.143,28,7,3,$-bet,,4,--
s08,description,14,0.2,16,5,1,$-bet,,2,--
s08,description,15,0.833,2.4,2.4,5,p-bet,,4,--
s08,description,16,0.857,4.7,4.7,6,p-bet,,4,--
s08,description,17,0.8,4,4,4,p-bet,,4,--
s08,description,18,0.833,2.4,2.4,5,p-bet,,4,--
s09,experience,1,0.8333333,2.4,2.4,5,p-bet,6,5,xs
s09,experience,3,0.1428571,28,10,3,$-bet,21,5,m
s09,experience,4,0.8,4,2,4,p-bet,30,6,l
s09,experience,5,0.2,16,1,1,$-bet,10,6,s
s09,experience,6,0.2,16,5,1,$-bet,5,6,xs
s09,experience,7,0.8,4,3.8,4,p-bet,5,6,xs
s09,experience,8,0.8,4,4,4,p-bet,30,6,l
s09,experience,9,0.2,16,4,1,$-bet,10,6,s
s09,experience,10,0.8333333,2.4,2,5,p-bet,12,6,s
s09,experience,11,0.8,4,3,4,p-bet,15,5,m
s09,experience,13,0.8333333,2.4,2,5,p-bet,18,6,m
s09,experience,16,0.8,4,3.8,4,p-bet,10,6,s
s09,experience,17,0.16666667,12,6,2,$-bet,12,6,s
s09,experience,18,0.8,4,3.6,4,p-bet,30,6,l
s09,experience,19,0.1428571,28,10,3,$-bet,42,6,l
s09,experience,20,0.8333333,2.4,1.8,5,p-bet,18,6,m
s09,experience,21,0.2,16,8,1,$-bet,30,6,l
s09,experience,22,0.8571429,4.7,4.5,6,p-bet,42,6,l
s09,experience,25,0.1428571,28,10,3,$-bet,42,5,l
s09,experience,27,0.8571429,4.7,4,6,p-bet,21,6,m
s09,experience,28,0.8,4,3.8,4,p-bet,10,6,s
s09,experience,29,0.8,4,3.6,4,p-bet,5,6,xs
s09,experience,30,0.8,4,3.8,4,p-bet,5,6,xs
s09,experience,31,0.1428571,28,9,3,$-bet,21,6,m
s09,experience,33,0.2,16,7.2,1,$-bet,30,6,l
s09,experience,34,0.16666667,12,4.1,2,$-bet,36,6,l
s09,experience,36,0.8333333,2.4,2,5,p-bet,36,6,l
s09,experience,37,0.8571429,4.7,4.5,6,p-bet,42,6,l
s09,experience,38,0.8333333,2.4,2.2,5,p-bet,36,6,l
s09,experience,39,0.16666667,12,4,2,$-bet,36,6,l
s09,experience,40,0.16666667,12,6,2,$-bet,12,6,s
s09,experience,41,0.8571429,4.7,2.2,6,p-bet,7,5,xs
s09,experience,42,0.8333333,2.4,2.2,5,p-bet,18,6,m
s09,experience,44,0.8571429,4.7,4.5,6,p-bet,7,6,xs
s09,experience,45,0.16666667,12,4,2,$-bet,18,6,m
s09,experience,48,0.16666667,12,4,2,$-bet,18,6,m
s09,experience,49,0.1428571,28,8.3,3,$-bet,7,6,xs
s09,experience,50,0.16666667,12,4,2,$-bet,12,6,s
s09,experience,51,0.8571429,4.7,4.5,6,p-bet,42,6,l
s09,experience,52,0.1428571,28,4,3,$-bet,14,6,s
s09,experience,53,0.8571429,4.7,3,6,p-bet,14,5,s
s09,experience,54,0.16666667,12,4,2,$-bet,18,6,m
s09,experience,55,0.2,16,2,1,$-bet,10,4,s
s09,experience,56,0.8333333,2.4,2.2,5,p-bet,12,6,s
s09,experience,57,0.1428571,28,6.3,3,$-bet,42,6,l
s09,experience,59,0.1428571,28,3,3,$-bet,21,6,m
s09,experience,62,0.2,16,1.7,1,$-bet,5,6,xs
s09,experience,63,0.8571429,4.7,4.5,6,p-bet,21,6,m
s09,experience,65,0.8333333,2.4,2,5,p-bet,12,6,s
s09,experience,66,0.2,16,4,1,$-bet,30,6,l
s09,experience,67,0.8333333,2.4,2,5,p-bet,6,6,xs
s09,experience,68,0.2,16,4,1,$-bet,15,6,m
s09,experience,69,0.8571429,4.7,3.9,6,p-bet,14,6,s
s09,experience,70,0.16666667,12,8,2,$-bet,6,6,xs
s09,experience,71,0.2,16,6,1,$-bet,15,6,m
s09,experience,72,0.2,16,4,1,$-bet,5,6,xs
s09,experience,73,0.8571429,4.7,4,6,p-bet,7,4,xs
s09,experience,74,0.1428571,28,3,3,$-bet,7,4,xs
s09,experience,75,0.8333333,2.4,2.3,5,p-bet,6,6,xs
s09,experience,76,0.16666667,12,4,2,$-bet,6,6,xs
s09,experience,77,0.16666667,12,4,2,$-bet,6,6,xs
s09,experience,78,0.2,16,8,1,$-bet,15,3,m
s09,experience,79,0.1428571,28,4,3,$-bet,7,6,xs
s09,experience,80,0.8,4,3,4,p-bet,15,6,m
s09,experience,82,0.8,4,3.8,4,p-bet,15,5,m
s09,experience,84,0.8,4,3.8,4,p-bet,10,6,s
s09,experience,85,0.8333333,2.4,2.3,5,p-bet,36,6,l
s09,experience,86,0.8571429,4.7,4.5,6,p-bet,21,6,m
s09,experience,87,0.1428571,28,10,3,$-bet,14,6,s
s09,experience,88,0.16666667,12,3,2,$-bet,36,6,l
s09,experience,89,0.1428571,28,4,3,$-bet,14,6,s
s09,experience,90,0.8571429,4.7,4.6,6,p-bet,14,6,s
s09,description,1,0.143,28,4,3,$-bet,,6,--
s09,description,2,0.833,2.4,2,5,p-bet,,6,--
s09,description,3,0.8,4,3.8,4,p-bet,,6,--
s09,description,4,0.833,2.4,2.2,5,p-bet,,6,--
s09,description,5,0.857,4.7,4,6,p-bet,,6,--
s09,description,6,0.833,2.4,2,5,p-bet,,6,--
s09,description,7,0.8,4,3.6,4,p-bet,,6,--
s09,description,8,0.2,16,3.2,1,$-bet,,6,--
s09,description,9,0.857,4.7,4.3,6,p-bet,,6,--
s09,description,10,0.167,12,2,2,$-bet,,6,--
s09,description,11,0.2,16,3.2,1,$-bet,,6,--
s09,description,12,0.8,4,3.2,4,p-bet,,6,--
s09,description,13,0.143,28,3.4,3,$-bet,,6,--
s09,description,14,0.857,4.7,4,6,p-bet,,6,--
s09,description,15,0.2,16,3.2,1,$-bet,,6,--
s09,description,16,0.167,12,1.8,2,$-bet,,6,--
s09,description,17,0.143,28,4.2,3,$-bet,,6,--
s09,description,18,0.167,12,1.8,2,$-bet,,6,--
s10,experience,1,0.2,16,6.4,1,$-bet,30,4,l
s10,experience,2,0.8,4,3.5,4,p-bet,10,5,s
s10,experience,3,0.8571429,4.7,4.5,6,p-bet,42,5,l
s10,experience,4,0.8,4,3,4,p-bet,5,5,xs
s10,experience,6,0.8,4,3.4,4,p-bet,30,5,l
s10,experience,7,0.8,4,3,4,p-bet,5,5,xs
s10,experience,8,0.8333333,2.4,1.5,5,p-bet,18,5,m
s10,experience,9,0.1428571,28,10,3,$-bet,7,5,xs
s10,experience,10,0.8,4,4,4,p-bet,10,5,s
s10,experience,11,0.2,16,5,1,$-bet,5,4,xs
s10,experience,12,0.1428571,28,6,3,$-bet,7,4,xs
s10,experience,13,0.1428571,28,5,3,$-bet,14,4,s
s10,experience,15,0.2,16,6,1,$-bet,10,4,s
s10,experience,16,0.1428571,28,5,3,$-bet,21,4,m
s10,experience,18,0.8333333,2.4,2,5,p-bet,18,5,m
s10,experience,19,0.1428571,28,10,3,$-bet,14,4,s
s10,experience,22,0.8,4,3.5,4,p-bet,30,5,l
s10,experience,23,0.2,16,6,1,$-bet,10,5,s
s10,experience,24,0.8571429,4.7,4.5,6,p-bet,7,5,xs
s10,experience,26,0.8571429,4.7,4.5,6,p-bet,14,5,s
s10,experience,27,0.1428571,28,5,3,$-bet,42,4,l
s10,experience,28,0.8,4,3,4,p-bet,15,5,m
s10,experience,29,0.8,4,3,4,p-bet,15,5,m
s10,experience,30,0.16666667,12,4,2,$-bet,18,4,m
s10,experience,31,0.8571429,4.7,4.3,6,p-bet,14,4,s
s10,experience,33,0.1428571,28,5,3,$-bet,42,5,l
s10,experience,35,0.16666667,12,3.5,2,$-bet,12,5,s
s10,experience,36,0.8571429,4.7,4.5,6,p-bet,21,5,m
s10,experience,37,0.8333333,2.4,1.8,5,p-bet,12,5,s
s10,experience,38,0.1428571,28,7,3,$-bet,21,4,m
s10,experience,39,0.16666667,12,4,2,$-bet,18,4,m
s10,experience,40,0.16666667,12,4,2,$-bet,36,4,l
s10,experience,41,0.1428571,28,6,3,$-bet,42,5,l
s10,experience,45,0.8571429,4.7,4.5,6,p-bet,14,5,s
s10,experience,46,0.2,16,7,1,$-bet,30,5,l
s10,experience,49,0.8333333,2.4,2,5,p-bet,36,5,l
s10,experience,50,0.2,16,3.5,1,$-bet,5,5,xs
s10,experience,52,0.8333333,2.4,2,5,p-bet,12,5,s
s10,experience,53,0.8571429,4.7,4,6,p-bet,7,5,xs
s10,experience,54,0.8333333,2.4,2,5,p-bet,6,5,xs
s10,experience,55,0.16666667,12,3,2,$-bet,36,4,l
s10,experience,56,0.2,16,4,1,$-bet,30,5,l
s10,experience,57,0.8571429,4.7,4,6,p-bet,7,5,xs
s10,experience,59,0.16666667,12,4,2,$-bet,6,4,xs
s10,experience,60,0.8333333,2.4,1.9,5,p-bet,12,4,s
s10,experience,61,0.1428571,28,7,3,$-bet,14,5,s
s10,experience,62,0.8333333,2.4,2,5,p-bet,18,5,m
s10,experience,63,0.16666667,12,3,2,$-bet,12,5,s
s10,experience,64,0.8333333,2.4,2,5,p-bet,6,5,xs
s10,experience,65,0.8571429,4.7,4,6,p-bet,42,5,l
s10,experience,66,0.16666667,12,3.5,2,$-bet,18,4,m
s10,experience,67,0.8571429,4.7,4,6,p-bet,42,5,l
s10,experience,68,0.2,16,4,1,$-bet,15,5,m
s10,experience,69,0.8,4,3,4,p-bet,15,5,m
s10,experience,70,0.8,4,3,4,p-bet,30,5,l
s10,experience,71,0.16666667,12,5,2,$-bet,36,5,l
s10,experience,72,0.8333333,2.4,1.9,5,p-bet,6,5,xs
s10,experience,73,0.1428571,28,6,3,$-bet,21,4,m
s10,experience,74,0.1428571,28,5,3,$-bet,7,5,xs
s10,experience,76,0.2,16,4,1,$-bet,15,5,m
s10,experience,77,0.16666667,12,3,2,$-bet,6,5,xs
s10,experience,78,0.8,4,2.5,4,p-bet,10,4,s
s10,experience,79,0.8333333,2.4,2,5,p-bet,36,5,l
s10,experience,80,0.2,16,5,1,$-bet,15,5,m
s10,experience,82,0.8571429,4.7,4,6,p-bet,21,5,m
s10,experience,83,0.2,16,5,1,$-bet,5,5,xs
s10,experience,84,0.8571429,4.7,4,6,p-bet,21,5,m
s10,experience,86,0.16666667,12,3,2,$-bet,6,4,xs
s10,experience,87,0.16666667,12,4,2,$-bet,12,4,s
s10,experience,88,0.8333333,2.4,2,5,p-bet,36,4,l
s10,experience,89,0.2,16,4,1,$-bet,10,5,s
s10,experience,90,0.8,4,3,4,p-bet,5,5,xs
s10,description,1,0.8,4,3.5,4,p-bet,,5,--
s10,description,2,0.833,2.4,2.1,5,p-bet,,5,--
