id,condition,trial,gambleid,gambletype,gamblep,gamblex,samplesizecat,samplesize,value,confidence
s50,description,5,1,$-bet,0.2,16,--,,3.2,3
s50,description,6,3,$-bet,0.143,28,--,,4,2
s50,description,7,5,p-bet,0.833,2.4,--,,2,3
s50,description,8,4,p-bet,0.8,4,--,,3.2,4
s50,description,9,6,p-bet,0.857,4.7,--,,4,2
s50,description,10,2,$-bet,0.167,12,--,,2,3
s50,description,11,4,p-bet,0.8,4,--,,3.2,2
s50,description,12,5,p-bet,0.833,2.4,--,,2,4
s50,description,13,2,$-bet,0.167,12,--,,2,4
s50,description,14,6,p-bet,0.857,4.7,--,,4,3
s50,description,15,6,p-bet,0.857,4.7,--,,4,4
s50,description,16,5,p-bet,0.833,2.4,--,,2,4
s50,description,17,2,$-bet,0.167,12,--,,2,3
s50,description,18,3,$-bet,0.143,28,--,,4,4
s51,experience,1,6,p-bet,0.8571429,4.7,m,21,3,2
s51,experience,2,3,$-bet,0.1428571,28,m,21,15,2
s51,experience,3,1,$-bet,0.2,16,xs,5,4,4
s51,experience,4,1,$-bet,0.2,16,xs,5,4,5
s51,experience,6,1,$-bet,0.2,16,l,30,9,4
s51,experience,7,5,p-bet,0.8333333,2.4,s,12,0.1,5
s51,experience,8,2,$-bet,0.16666667,12,l,36,8,3
s51,experience,9,5,p-bet,0.8333333,2.4,m,18,0.1,5
s51,experience,11,1,$-bet,0.2,16,s,10,6,5
s51,experience,12,6,p-bet,0.8571429,4.7,s,14,0.1,5
s51,experience,13,3,$-bet,0.1428571,28,s,14,15,4
s51,experience,15,3,$-bet,0.1428571,28,xs,7,7,4
s51,experience,16,2,$-bet,0.16666667,12,s,12,7,4
s51,experience,17,1,$-bet,0.2,16,xs,5,7,4
s51,experience,18,6,p-bet,0.8571429,4.7,m,21,4.5,6
s51,experience,19,2,$-bet,0.16666667,12,xs,6,5,5
s51,experience,20,4,p-bet,0.8,4,l,30,3.5,6
s51,experience,21,5,p-bet,0.8333333,2.4,s,12,2,5
s51,experience,24,5,p-bet,0.8333333,2.4,xs,6,2.2,6
s51,experience,25,5,p-bet,0.8333333,2.4,xs,6,2.2,5
s51,experience,27,6,p-bet,0.8571429,4.7,s,14,4,5
s51,experience,28,2,$-bet,0.16666667,12,xs,6,5,4
s51,experience,29,2,$-bet,0.16666667,12,xs,6,5,5
s51,experience,30,6,p-bet,0.8571429,4.7,l,42,4.1,5
s51,experience,31,3,$-bet,0.1428571,28,s,14,10,4
s51,experience,32,2,$-bet,0.16666667,12,l,36,4,3
s51,experience,33,3,$-bet,0.1428571,28,xs,7,15,5
s51,experience,34,6,p-bet,0.8571429,4.7,l,42,4,5
s51,experience,35,2,$-bet,0.16666667,12,l,36,5,5
s51,experience,36,3,$-bet,0.1428571,28,m,21,10,4
s51,experience,37,6,p-bet,0.8571429,4.7,l,42,4.2,5
s51,experience,40,1,$-bet,0.2,16,s,10,8,4
s51,experience,41,4,p-bet,0.8,4,s,10,3,5
s51,experience,44,6,p-bet,0.8571429,4.7,xs,7,4.3,5
s51,experience,45,5,p-bet,0.8333333,2.4,m,18,2.1,4
s51,experience,46,1,$-bet,0.2,16,m,15,8,5
s51,experience,47,3,$-bet,0.1428571,28,l,42,18,5
s51,experience,49,5,p-bet,0.8333333,2.4,xs,6,2.2,5
s51,experience,51,4,p-bet,0.8,4,xs,5,3.5,5
s51,experience,52,2,$-bet,0.16666667,12,s,12,5,5
s51,experience,53,4,p-bet,0.8,4,xs,5,3,5
s51,experience,54,2,$-bet,0.16666667,12,m,18,5,4
s51,experience,55,4,p-bet,0.8,4,xs,5,3.5,5
s51,experience,56,3,$-bet,0.1428571,28,s,14,10,5
s51,experience,57,3,$-bet,0.1428571,28,l,42,10,4
s51,experience,58,2,$-bet,0.16666667,12,m,18,6,0
s51,experience,59,4,p-bet,0.8,4,l,30,3,5
s51,experience,60,5,p-bet,0.8333333,2.4,l,36,2.2,5
s51,experience,61,4,p-bet,0.8,4,m,15,3.5,5
s51,experience,63,5,p-bet,0.8333333,2.4,l,36,2.2,5
s51,experience,64,3,$-bet,0.1428571,28,m,21,11,5
s51,experience,66,1,$-bet,0.2,16,l,30,7.5,5
s51,experience,67,3,$-bet,0.1428571,28,xs,7,15,4
s51,experience,68,6,p-bet,0.8571429,4.7,s,14,4.4,5
s51,experience,69,2,$-bet,0.16666667,12,m,18,8,4
s51,experience,70,4,p-bet,0.8,4,l,30,3.5,5
s51,experience,71,6,p-bet,0.8571429,4.7,xs,7,4.4,5
s51,experience,72,5,p-bet,0.8333333,2.4,s,12,2.2,5
s51,experience,73,1,$-bet,0.2,16,m,15,9,4
s51,experience,74,3,$-bet,0.1428571,28,l,42,15,4
s51,experience,75,1,$-bet,0.2,16,m,15,7,5
s51,experience,77,4,p-bet,0.8,4,s,10,3.5,5
s51,experience,78,4,p-bet,0.8,4,m,15,3.8,5
s51,experience,79,5,p-bet,0.8333333,2.4,l,36,2.3,5
s51,experience,80,6,p-bet,0.8571429,4.7,xs,7,4.5,6
s51,experience,81,2,$-bet,0.16666667,12,s,12,8,5
s51,experience,82,4,p-bet,0.8,4,s,10,3.5,5
s51,experience,85,5,p-bet,0.8333333,2.4,m,18,2.2,5
s51,experience,86,4,p-bet,0.8,4,m,15,3,5
s51,experience,87,6,p-bet,0.8571429,4.7,m,21,4.6,5
s51,experience,89,1,$-bet,0.2,16,l,30,8,5
s51,experience,90,1,$-bet,0.2,16,s,10,8,5
s51,description,1,4,p-bet,0.8,4,--,,3.5,5
s51,description,2,5,p-bet,0.833,2.4,--,,2,4
s51,description,3,3,$-bet,0.143,28,--,,10,4
s51,description,4,3,$-bet,0.143,28,--,,10,4
s51,description,5,1,$-bet,0.2,16,--,,8,4
s51,description,6,1,$-bet,0.2,16,--,,9,4
s51,description,7,4,p-bet,0.8,4,--,,3.5,4
s51,description,8,2,$-bet,0.167,12,--,,7,4
s51,description,9,5,p-bet,0.833,2.4,--,,2.2,5
s51,description,10,2,$-bet,0.167,12,--,,6,4
s51,description,11,6,p-bet,0.857,4.7,--,,4.5,4
s51,description,12,3,$-bet,0.143,28,--,,14,4
s51,description,13,2,$-bet,0.167,12,--,,5,4
s51,description,14,6,p-bet,0.857,4.7,--,,4.3,4
s51,description,15,5,p-bet,0.833,2.4,--,,2.2,4
s51,description,16,4,p-bet,0.8,4,--,,3.4,4
s51,description,17,1,$-bet,0.2,16,--,,5,4
s51,description,18,6,p-bet,0.857,4.7,--,,4.4,4
s52,experience,2,6,p-bet,0.8571429,4.7,xs,7,4,4
s52,experience,3,5,p-bet,0.8333333,2.4,xs,6,1.8,4
s52,experience,4,5,p-bet,0.8333333,2.4,xs,6,2,4
s52,experience,5,2,$-bet,0.16666667,12,s,12,5,3
s52,experience,6,6,p-bet,0.8571429,4.7,l,42,4.7,5
s52,experience,7,6,p-bet,0.8571429,4.7,m,21,4.7,3
s52,experience,8,1,$-bet,0.2,16,s,10,5,3
s52,experience,9,5,p-bet,0.8333333,2.4,l,36,1.8,4
s52,experience,10,4,p-bet,0.8,4,l,30,4,5
s52,experience,11,4,p-bet,0.8,4,m,15,3,3
s52,experience,12,6,p-bet,0.8571429,4.7,l,42,4,4
s52,experience,14,1,$-bet,0.2,16,s,10,4,4
s52,experience,15,1,$-bet,0.2,16,xs,5,3,3
s52,experience,17,5,p-bet,0.8333333,2.4,xs,6,1.9,3
s52,experience,18,2,$-bet,0.16666667,12,l,36,5,4
s52,experience,19,3,$-bet,0.1428571,28,xs,7,12,4
s52,experience,20,2,$-bet,0.16666667,12,m,18,4,5
s52,experience,21,2,$-bet,0.16666667,12,xs,6,3,3
s52,experience,22,3,$-bet,0.1428571,28,l,42,12,3
s52,experience,23,3,$-bet,0.1428571,28,m,21,9,3
s52,experience,25,6,p-bet,0.8571429,4.7,xs,7,4.7,4
s52,experience,26,5,p-bet,0.8333333,2.4,m,18,2,3
s52,experience,27,1,$-bet,0.2,16,xs,5,7,3
s52,experience,29,5,p-bet,0.8333333,2.4,m,18,1.8,4
s52,experience,30,2,$-bet,0.16666667,12,l,36,4,3
s52,experience,31,4,p-bet,0.8,4,xs,5,4,5
s52,experience,32,4,p-bet,0.8,4,m,15,3.8,4
s52,experience,33,3,$-bet,0.1428571,28,s,14,5,5
s52,experience,34,1,$-bet,0.2,16,l,30,3,3
s52,experience,36,3,$-bet,0.1428571,28,xs,7,4,4
s52,experience,37,6,p-bet,0.8571429,4.7,s,14,4.7,5
s52,experience,39,5,p-bet,0.8333333,2.4,s,12,2.2,4
s52,experience,40,4,p-bet,0.8,4,xs,5,4,4
s52,experience,41,3,$-bet,0.1428571,28,l,42,10,4
s52,experience,42,6,p-bet,0.8571429,4.7,xs,7,4.7,5
s52,experience,43,4,p-bet,0.8,4,s,10,3.2,4
s52,experience,45,6,p-bet,0.8571429,4.7,l,42,4.7,4
s52,experience,48,3,$-bet,0.1428571,28,s,14,16,4
s52,experience,49,1,$-bet,0.2,16,l,30,12,4
s52,experience,50,4,p-bet,0.8,4,l,30,4,4
s52,experience,54,2,$-bet,0.16666667,12,m,18,3,4
s52,experience,55,5,p-bet,0.8333333,2.4,s,12,2.4,5
s52,experience,56,6,p-bet,0.8571429,4.7,s,14,4.7,5
s52,experience,57,2,$-bet,0.16666667,12,m,18,4,4
s52,experience,58,2,$-bet,0.16666667,12,xs,6,3,5
s52,experience,59,4,p-bet,0.8,4,l,30,4,5
s52,experience,60,6,p-bet,0.8571429,4.7,m,21,4.7,4
s52,experience,61,1,$-bet,0.2,16,m,15,5,4
s52,experience,62,4,p-bet,0.8,4,s,10,3.4,4
s52,experience,63,3,$-bet,0.1428571,28,l,42,12,4
s52,experience,64,3,$-bet,0.1428571,28,xs,7,8,4
s52,experience,65,1,$-bet,0.2,16,m,15,6,4
s52,experience,66,3,$-bet,0.1428571,28,m,21,14,4
s52,experience,69,2,$-bet,0.16666667,12,s,12,3,4
s52,experience,70,5,p-bet,0.8333333,2.4,l,36,2.4,4
s52,experience,71,2,$-bet,0.16666667,12,s,12,3,4
s52,experience,73,2,$-bet,0.16666667,12,l,36,5.9,4
s52,experience,74,1,$-bet,0.2,16,m,15,8,5
s52,experience,75,2,$-bet,0.16666667,12,xs,6,6,4
s52,experience,77,6,p-bet,0.8571429,4.7,s,14,4.7,5
s52,experience,78,3,$-bet,0.1428571,28,s,14,13,4
s52,experience,79,3,$-bet,0.1428571,28,m,21,14,5
s52,experience,80,1,$-bet,0.2,16,xs,5,7,5
s52,experience,81,5,p-bet,0.8333333,2.4,l,36,2.4,4
s52,experience,82,4,p-bet,0.8,4,m,15,4,4
s52,experience,83,4,p-bet,0.8,4,xs,5,4,4
s52,experience,84,5,p-bet,0.8333333,2.4,m,18,2.4,4
s52,experience,85,1,$-bet,0.2,16,s,10,12,4
s52,experience,86,5,p-bet,0.8333333,2.4,s,12,2.4,5
s52,experience,88,6,p-bet,0.8571429,4.7,m,21,1.9,3
s52,experience,89,4,p-bet,0.8,4,s,10,4,4
s52,experience,90,1,$-bet,0.2,16,l,30,9,4
s52,description,1,2,$-bet,0.167,12,--,,9,5
s52,description,2,1,$-bet,0.2,16,--,,4,4
s52,description,3,3,$-bet,0.143,28,--,,5,4
s52,description,4,4,p-bet,0.8,4,--,,4,5
s52,description,5,2,$-bet,0.167,12,--,,4,5
s52,description,6,1,$-bet,0.2,16,--,,3,5
s52,description,7,1,$-bet,0.2,16,--,,5,5
s52,description,8,6,p-bet,0.857,4.7,--,,4.7,4
s52,description,9,2,$-bet,0.167,12,--,,4,4
s52,description,10,3,$-bet,0.143,28,--,,12,5
s52,description,11,6,p-bet,0.857,4.7,--,,4.7,4
s52,description,12,4,p-bet,0.8,4,--,,4,5
s52,description,13,3,$-bet,0.143,28,--,,10,5
s52,description,14,5,p-bet,0.833,2.4,--,,2.4,5
s52,description,15,6,p-bet,0.857,4.7,--,,4.7,5
s52,description,16,4,p-bet,0.8,4,--,,4,5
s52,description,17,5,p-bet,0.833,2.4,--,,2.4,4
s52,description,18,5,p-bet,0.833,2.4,--,,2.4,5
s53,experience,1,1,$-bet,0.2,16,l,30,7.5,4
s53,experience,2,2,$-bet,0.16666667,12,l,36,3,5
s53,experience,3,4,p-bet,0.8,4,m,15,3,4
s53,experience,4,3,$-bet,0.1428571,28,l,42,10,4
s53,experience,5,3,$-bet,0.1428571,28,l,42,8,4
s53,experience,6,4,p-bet,0.8,4,xs,5,3.8,5
s53,experience,8,1,$-bet,0.2,16,l,30,3,5
s53,experience,9,2,$-bet,0.16666667,12,xs,6,2,5
s53,experience,10,1,$-bet,0.2,16,xs,5,4,4
s53,experience,11,4,p-bet,0.8,4,s,10,3.5,5
s53,experience,12,5,p-bet,0.8333333,2.4,xs,6,2.1,5
s53,experience,13,5,p-bet,0.8333333,2.4,xs,6,2,5
s53,experience,15,4,p-bet,0.8,4,l,30,3.5,4
s53,experience,17,1,$-bet,0.2,16,s,10,3,5
s53,experience,18,3,$-bet,0.1428571,28,s,14,4.5,4
s53,experience,19,2,$-bet,0.16666667,12,xs,6,2.3,4
s53,experience,21,1,$-bet,0.2,16,l,30,4,5
s53,experience,22,2,$-bet,0.16666667,12,s,12,2.1,5
s53,experience,23,5,p-bet,0.8333333,2.4,s,12,2.2,4
s53,experience,24,3,$-bet,0.1428571,28,xs,7,4.5,4
s53,experience,25,1,$-bet,0.2,16,m,15,3.5,4
s53,experience,26,4,p-bet,0.8,4,s,10,3.9,5
s53,experience,28,4,p-bet,0.8,4,s,10,3.9,5
s53,experience,30,3,$-bet,0.1428571,28,m,21,5,4
s53,experience,31,6,p-bet,0.8571429,4.7,s,14,4,4
s53,experience,32,6,p-bet,0.8571429,4.7,l,42,4,4
s53,experience,33,6,p-bet,0.8571429,4.7,m,21,4.3,5
s53,experience,34,5,p-bet,0.8333333,2.4,l,36,0.5,5
s53,experience,35,3,$-bet,0.1428571,28,xs,7,4.5,5
s53,experience,37,5,p-bet,0.8333333,2.4,m,18,0.5,5
s53,experience,38,5,p-bet,0.8333333,2.4,m,18,0.5,5
s53,experience,39,4,p-bet,0.8,4,xs,5,3.5,4
s53,experience,41,1,$-bet,0.2,16,s,10,3.5,4
s53,experience,43,6,p-bet,0.8571429,4.7,s,14,0.8,4
s53,experience,44,2,$-bet,0.16666667,12,l,36,2,4
s53,experience,45,3,$-bet,0.1428571,28,l,42,4.5,4
s53,experience,46,4,p-bet,0.8,4,l,30,3.5,5
s53,experience,47,2,$-bet,0.16666667,12,s,12,2.5,4
s53,experience,49,3,$-bet,0.1428571,28,m,21,4.5,4
s53,experience,50,6,p-bet,0.8571429,4.7,s,14,4,4
s53,experience,51,5,p-bet,0.8333333,2.4,xs,6,0.5,4
s53,experience,52,4,p-bet,0.8,4,m,15,3.5,4
s53,experience,53,6,p-bet,0.8571429,4.7,l,42,4,4
s53,experience,54,4,p-bet,0.8,4,xs,5,3,4
s53,experience,55,3,$-bet,0.1428571,28,s,14,4.5,4
s53,experience,56,6,p-bet,0.8571429,4.7,m,21,4,4
s53,experience,57,2,$-bet,0.16666667,12,m,18,3,5
s53,experience,58,4,p-bet,0.8,4,l,30,3,4
s53,experience,59,1,$-bet,0.2,16,s,10,3.5,5
s53,experience,60,6,p-bet,0.8571429,4.7,l,42,4,4
s53,experience,61,3,$-bet,0.1428571,28,s,14,5,4
s53,experience,63,6,p-bet,0.8571429,4.7,xs,7,4,4
s53,experience,64,2,$-bet,0.16666667,12,m,18,2.5,4
s53,experience,65,1,$-bet,0.2,16,m,15,3.5,4
s53,experience,67,3,$-bet,0.1428571,28,xs,7,5,4
s53,experience,68,1,$-bet,0.2,16,m,15,10,4
s53,experience,69,6,p-bet,0.8571429,4.7,xs,7,4,4
s53,experience,70,5,p-bet,0.8333333,2.4,s,12,2,4
s53,experience,71,2,$-bet,0.16666667,12,l,36,2.5,5
s53,experience,72,1,$-bet,0.2,16,xs,5,6,4
s53,experience,73,5,p-bet,0.8333333,2.4,m,18,1.9,4
s53,experience,75,6,p-bet,0.8571429,4.7,xs,7,4,4
s53,experience,76,6,p-bet,0.8571429,4.7,m,21,4,4
s53,experience,77,3,$-bet,0.1428571,28,m,21,5,4
s53,experience,78,1,$-bet,0.2,16,xs,5,4.5,4
s53,experience,79,2,$-bet,0.16666667,12,s,12,2.5,4
s53,experience,84,5,p-bet,0.8333333,2.4,s,12,1.9,4
s53,experience,86,2,$-bet,0.16666667,12,xs,6,3,4
s53,experience,87,2,$-bet,0.16666667,12,m,18,2.5,4
s53,experience,88,5,p-bet,0.8333333,2.4,l,36,1.9,5
s53,experience,89,4,p-bet,0.8,4,m,15,3.2,4
s53,experience,90,5,p-bet,0.8333333,2.4,l,36,2.2,5
s53,description,1,3,$-bet,0.143,28,--,,8,3
s53,description,2,6,p-bet,0.857,4.7,--,,4.2,4
s53,description,3,5,p-bet,0.833,2.4,--,,2,4
s53,description,4,5,p-bet,0.833,2.4,--,,2,4
s53,description,5,5,p-bet,0.833,2.4,--,,2,4
s53,description,6,4,p-bet,0.8,4,--,,3.5,5
s53,description,7,2,$-bet,0.167,12,--,,3,4
s53,description,8,6,p-bet,0.857,4.7,--,,4,4
s53,description,9,1,$-bet,0.2,16,--,,3,4
s53,description,10,4,p-bet,0.8,4,--,,3.5,4
s53,description,11,1,$-bet,0.2,16,--,,3,4
s53,description,12,2,$-bet,0.167,12,--,,2.5,4
s53,description,13,3,$-bet,0.143,28,--,,4.5,5
s53,description,14,4,p-bet,0.8,4,--,,3.5,5
s53,description,15,3,$-bet,0.143,28,--,,4.5,4
s53,description,16,1,$-bet,0.2,16,--,,3,4
s53,description,17,6,p-bet,0.857,4.7,--,,4,4
s53,description,18,2,$-bet,0.167,12,--,,2.5,4
s54,experience,1,6,p-bet,0.8571429,4.7,l,42,1.7,2
s54,experience,2,5,p-bet,0.8333333,2.4,m,18,1.5,3
s54,experience,3,5,p-bet,0.8333333,2.4,m,18,1,3
s54,experience,4,5,p-bet,0.8333333,2.4,xs,6,0.5,4
s54,experience,5,4,p-bet,0.8,4,m,15,2.5,4
s54,experience,6,5,p-bet,0.8333333,2.4,l,36,1.5,2
s54,experience,7,5,p-bet,0.8333333,2.4,s,12,1,4
s54,experience,8,3,$-bet,0.1428571,28,s,14,5,3
s54,experience,10,2,$-bet,0.16666667,12,l,36,4,4
s54,experience,11,6,p-bet,0.8571429,4.7,l,42,2.3,4
s54,experience,12,4,p-bet,0.8,4,xs,5,1.8,5
s54,experience,13,3,$-bet,0.1428571,28,l,42,15,5
s54,experience,14,4,p-bet,0.8,4,m,15,1.5,5
s54,experience,18,2,$-bet,0.16666667,12,m,18,1.5,3
s54,experience,19,4,p-bet,0.8,4,xs,5,2.5,4
s54,experience,20,2,$-bet,0.16666667,12,m,18,2.5,4
s54,experience,21,4,p-bet,0.8,4,m,15,2.6,5
s54,experience,22,3,$-bet,0.1428571,28,s,14,4,5
s54,experience,23,1,$-bet,0.2,16,m,15,3.7,4
s54,experience,24,4,p-bet,0.8,4,s,10,1.2,2
s54,experience,27,3,$-bet,0.1428571,28,xs,7,0.4,5
s54,experience,28,5,p-bet,0.8333333,2.4,s,12,1.3,3
s54,experience,31,6,p-bet,0.8571429,4.7,xs,7,2.1,2
s54,experience,32,1,$-bet,0.2,16,s,10,1.5,2
s54,experience,33,2,$-bet,0.16666667,12,xs,6,1,3
s54,experience,34,6,p-bet,0.8571429,4.7,xs,7,1.6,4
s54,experience,35,4,p-bet,0.8,4,s,10,1.5,4
s54,experience,36,1,$-bet,0.2,16,xs,5,2,4
s54,experience,37,4,p-bet,0.8,4,xs,5,1.1,3
s54,experience,38,3,$-bet,0.1428571,28,s,14,4,4
s54,experience,39,5,p-bet,0.8333333,2.4,m,18,0.7,3
s54,experience,42,2,$-bet,0.16666667,12,xs,6,3.5,3
s54,experience,43,1,$-bet,0.2,16,s,10,2,2
s54,experience,44,3,$-bet,0.1428571,28,l,42,2.7,3
s54,experience,45,2,$-bet,0.16666667,12,s,12,3.8,2
s54,experience,46,6,p-bet,0.8571429,4.7,m,21,2.5,3
s54,experience,47,3,$-bet,0.1428571,28,xs,7,1.2,4
s54,experience,48,2,$-bet,0.16666667,12,l,36,2,4
s54,experience,49,4,p-bet,0.8,4,l,30,2.6,4
s54,experience,50,4,p-bet,0.8,4,l,30,1.2,4
s54,experience,51,3,$-bet,0.1428571,28,xs,7,3,4
s54,experience,52,5,p-bet,0.8333333,2.4,s,12,1.2,4
s54,experience,53,3,$-bet,0.1428571,28,l,42,4,2
s54,experience,54,3,$-bet,0.1428571,28,m,21,3.5,4
s54,experience,55,1,$-bet,0.2,16,s,10,4,2
s54,experience,56,3,$-bet,0.1428571,28,m,21,3,3
s54,experience,58,5,p-bet,0.8333333,2.4,l,36,1.6,4
s54,experience,59,5,p-bet,0.8333333,2.4,xs,6,1.8,5
s54,experience,60,4,p-bet,0.8,4,s,10,2.4,5
s54,experience,61,4,p-bet,0.8,4,l,30,0.5,5
s54,experience,63,2,$-bet,0.16666667,12,s,12,1.2,5
s54,experience,64,5,p-bet,0.8333333,2.4,xs,6,0.5,3
s54,experience,65,1,$-bet,0.2,16,m,15,3,3
s54,experience,66,6,p-bet,0.8571429,4.7,s,14,2.3,2
s54,experience,68,6,p-bet,0.8571429,4.7,m,21,1.8,4
s54,experience,69,6,p-bet,0.8571429,4.7,m,21,2.2,2
s54,experience,70,1,$-bet,0.2,16,l,30,2,3
s54,experience,72,5,p-bet,0.8333333,2.4,l,36,1.5,4
s54,experience,73,6,p-bet,0.8571429,4.7,xs,7,1.1,2
s54,experience,74,1,$-bet,0.2,16,m,15,2,2
s54,experience,75,3,$-bet,0.1428571,28,m,21,2,3
s54,experience,77,6,p-bet,0.8571429,4.7,s,14,0.7,2
s54,experience,78,1,$-bet,0.2,16,xs,5,0.5,2
s54,experience,79,1,$-bet,0.2,16,xs,5,1.9,5
s54,experience,80,6,p-bet,0.8571429,4.7,s,14,1.6,1
s54,experience,81,2,$-bet,0.16666667,12,xs,6,1.2,3
s54,experience,82,2,$-bet,0.16666667,12,l,36,1,4
s54,experience,85,6,p-bet,0.8571429,4.7,l,42,1.8,2
s54,experience,87,1,$-bet,0.2,16,l,30,2.8,2
s54,experience,88,2,$-bet,0.16666667,12,s,12,3,4
s54,experience,89,2,$-bet,0.16666667,12,m,18,2.9,4
s54,experience,90,1,$-bet,0.2,16,l,30,1.6,2
s54,description,1,6,p-bet,0.857,4.7,--,,0.5,4
s54,description,2,1,$-bet,0.2,16,--,,1,4
s54,description,3,6,p-bet,0.857,4.7,--,,0.5,4
s54,description,4,6,p-bet,0.857,4.7,--,,0.5,3
s54,description,5,1,$-bet,0.2,16,--,,1,3
s54,description,6,2,$-bet,0.167,12,--,,0.7,4
s54,description,7,5,p-bet,0.833,2.4,--,,1.2,3
s54,description,8,5,p-bet,0.833,2.4,--,,0.5,4
s54,description,9,3,$-bet,0.143,28,--,,2.5,4
s54,description,10,1,$-bet,0.2,16,--,,2,4
s54,description,11,3,$-bet,0.143,28,--,,2,2
s54,description,12,2,$-bet,0.167,12,--,,0.7,2
s54,description,13,3,$-bet,0.143,28,--,,3,2
s54,description,14,2,$-bet,0.167,12,--,,2,2
s54,description,15,5,p-bet,0.833,2.4,--,,1.2,1
s54,description,16,4,p-bet,0.8,4,--,,1,1
s54,description,17,4,p-bet,0.8,4,--,,2,3
s54,description,18,4,p-bet,0.8,4,--,,1,1
s55,experience,1,2,$-bet,0.16666667,12,m,18,5,2
s55,experience,2,6,p-bet,0.8571429,4.7,l,42,4.1,5
s55,experience,3,5,p-bet,0.8333333,2.4,xs,6,2,3
s55,experience,4,5,p-bet,0.8333333,2.4,l,36,2.1,4
s55,experience,6,1,$-bet,0.2,16,l,30,6,4
s55,experience,7,5,p-bet,0.8333333,2.4,s,12,2.3,6
s55,experience,8,2,$-bet,0.16666667,12,l,36,5.5,4
s55,experience,9,5,p-bet,0.8333333,2.4,s,12,2,5
s55,experience,10,2,$-bet,0.16666667,12,l,36,5,4
s55,experience,11,4,p-bet,0.8,4,s,10,3.4,4
s55,experience,12,2,$-bet,0.16666667,12,m,18,5.5,4
s55,experience,13,2,$-bet,0.16666667,12,xs,6,5.5,4
s55,experience,14,3,$-bet,0.1428571,28,m,21,15.5,4
s55,experience,15,2,$-bet,0.16666667,12,s,12,5.5,4
s55,experience,16,4,p-bet,0.8,4,m,15,3.7,6
s55,experience,17,6,p-bet,0.8571429,4.7,xs,7,4.6,6
s55,experience,18,3,$-bet,0.1428571,28,xs,7,12,4
s55,experience,19,3,$-bet,0.1428571,28,l,42,12,4
s55,experience,20,6,p-bet,0.8571429,4.7,m,21,4.6,6
s55,experience,22,1,$-bet,0.2,16,xs,5,4,5
s55,experience,23,1,$-bet,0.2,16,xs,5,4,5
s55,experience,24,6,p-bet,0.8571429,4.7,xs,7,4.6,5
s55,experience,25,5,p-bet,0.8333333,2.4,xs,6,2.2,6
s55,experience,26,1,$-bet,0.2,16,s,10,5.4,4
s55,experience,27,4,p-bet,0.8,4,xs,5,3.4,5
s55,experience,28,2,$-bet,0.16666667,12,xs,6,7.8,4
s55,experience,29,6,p-bet,0.8571429,4.7,xs,7,4.6,6
s55,experience,31,1,$-bet,0.2,16,l,30,6.7,3
s55,experience,32,2,$-bet,0.16666667,12,m,18,4.5,3
s55,experience,33,2,$-bet,0.16666667,12,xs,6,3,4
s55,experience,35,3,$-bet,0.1428571,28,xs,7,5,4
s55,experience,36,2,$-bet,0.16666667,12,l,36,4.6,3
s55,experience,38,1,$-bet,0.2,16,m,15,4.3,4
s55,experience,39,3,$-bet,0.1428571,28,l,42,12,4
s55,experience,41,3,$-bet,0.1428571,28,s,14,10,4
s55,experience,42,3,$-bet,0.1428571,28,m,21,10,4
s55,experience,45,3,$-bet,0.1428571,28,s,14,10,4
s55,experience,46,3,$-bet,0.1428571,28,m,21,12,4
s55,experience,47,4,p-bet,0.8,4,s,10,3.5,5
s55,experience,48,3,$-bet,0.1428571,28,s,14,10,4
s55,experience,49,4,p-bet,0.8,4,xs,5,3.8,6
s55,experience,50,4,p-bet,0.8,4,l,30,3.8,6
s55,experience,51,5,p-bet,0.8333333,2.4,m,18,2.3,6
s55,experience,52,5,p-bet,0.8333333,2.4,m,18,2.3,6
s55,experience,55,4,p-bet,0.8,4,s,10,3.4,5
s55,experience,56,5,p-bet,0.8333333,2.4,m,18,2.3,6
s55,experience,57,6,p-bet,0.8571429,4.7,s,14,4.6,6
s55,experience,60,4,p-bet,0.8,4,l,30,3.5,5
s55,experience,61,1,$-bet,0.2,16,l,30,5,4
s55,experience,64,3,$-bet,0.1428571,28,l,42,14,4
s55,experience,65,4,p-bet,0.8,4,m,15,3.6,5
s55,experience,66,6,p-bet,0.8571429,4.7,m,21,4.6,6
s55,experience,67,6,p-bet,0.8571429,4.7,s,14,4.6,6
s55,experience,68,2,$-bet,0.16666667,12,s,12,4,4
s55,experience,69,1,$-bet,0.2,16,m,15,4,4
s55,experience,72,4,p-bet,0.8,4,l,30,3.6,5
s55,experience,74,6,p-bet,0.8571429,4.7,s,14,4.6,6
s55,experience,75,5,p-bet,0.8333333,2.4,l,36,2.3,6
s55,experience,76,3,$-bet,0.1428571,28,xs,7,5,4
s55,experience,77,5,p-bet,0.8333333,2.4,s,12,2.3,5
s55,experience,78,1,$-bet,0.2,16,s,10,3.5,4
s55,experience,79,5,p-bet,0.8333333,2.4,xs,6,2.3,5
s55,experience,80,1,$-bet,0.2,16,xs,5,3.4,4
s55,experience,81,6,p-bet,0.8571429,4.7,m,21,4.6,5
s55,experience,82,4,p-bet,0.8,4,m,15,3.4,5
s55,experience,83,1,$-bet,0.2,16,m,15,3,4
s55,experience,84,6,p-bet,0.8571429,4.7,l,42,4.6,5
s55,experience,85,2,$-bet,0.16666667,12,s,12,2.5,4
